GP_FINAL_C,GP_FINAL,BLOCK_CODE,DISTRICT_C
812212320,Sethooriya,812212,122
812212330,Swaroopganj,812212,122
811201010,Antroli Kalan,811201,112
811201020,Bachhwari,811201,112
811201030,Banwarla,811201,112
811201040,Barna,811201,112
811201050,Bikharniya Kalan,811201,112
811201060,Butati,811201,112
811201070,Chanda Roon,811201,112
811201080,Choliyas,811201,112
811201090,Chosali,811201,112
811201100,Chuai,811201,112
811201110,Daboli Mithi,811201,112
811201120,Degana Ganwa,811201,112
811201130,Gonarada,811201,112
811201140,Goredi Chancha,811201,112
811201150,Gunsali,811201,112
811201160,Harsor,811201,112
811201170,Idwa,811201,112
811201180,Jakhera,811201,112
811201190,Jalsoo Khurd,811201,112
811201200,Jalsoo Nanak,811201,112
811201210,Jhagarwas,811201,112
811201220,Kherwa,811201,112
811201230,Khuri Kalan,811201,112
811201240,Kitalsar,811201,112
811201250,Langod,811201,112
811201260,Mandal Jodha,811201,112
811201270,Manjhee,811201,112
811201280,Meora,811201,112
811201290,Mogas,811201,112
811201300,Nathawara,811201,112
811201310,Nimbari Chandawata,811201,112
811201320,Nimbari Kalan,811201,112
811201330,Nimbola Kalan,811201,112
811201340,Paliyas,811201,112
811201350,Palri Kalan,811201,112
811201360,Poonas,811201,112
811201370,Pundlota,811201,112
811201380,Rajlota,811201,112
811201390,Rajod,811201,112
811201400,Sanjoo,811201,112
811201410,Sirasana,811201,112
811201420,Thata,811201,112
811201430,Tilanesh,811201,112
811202749,Municipal - Didwana,811202,112
811202010,Agoonta,811202,112
811202020,Baliya,811202,112
811202030,Barangana,811202,112
811202040,Bardawa,811202,112
811202050,Beechawa,811202,112
811202060,Beri Khurd,811202,112
811202070,Cholookhan,811202,112
811202080,Dadu Basni,811202,112
811202090,Daulatpura,811202,112
811202100,Dayalpura,811202,112
811202110,Deendarpura,811202,112
811202120,Doodoli,811202,112
811202130,Godras,811202,112
811202140,Kairap,811202,112
811202150,Kalwani,811202,112
811202160,Kharesh,811202,112
811202170,Khatu Khurd,811202,112
811202180,Khunkhuna,811202,112
811202190,Koliya,811202,112
811202200,Lalasari,811202,112
811202210,Loroli Kalan,811202,112
811202220,Mamroda,811202,112
811202230,Mawa,811202,112
811202240,Nimbi Kalan,811202,112
811202250,Palot,811202,112
811202260,Ramsabas,811202,112
811202270,Saniya,811202,112
811202280,Sherani Abad,811202,112
811202290,Singhana,811202,112
811202300,Singrawat Kalan,811202,112
811202310,Soopka,811202,112
811202320,Thanu,811202,112
811202330,Thebri,811202,112
811203010,Akoda,811203,112
811203020,Anwaliyasar,811203,112
811203030,Barnel,811203,112
811203040,Bhawla,811203,112
811203050,Bugarda,811203,112
811203060,Chhajoli,811203,112
811203070,Chhapra,811203,112
811203080,Deh,811203,112
811203090,Dharna,811203,112
811203360,Tangla,811203,112
811203370,Tanwara,811203,112
811203380,Tarnau,811203,112
811204010,Acheena,811204,112
811204020,Akla,811204,112
811204030,Berathal Kalan,811204,112
811204040,Berawas,811204,112
811204050,Bhawanda,811204,112
811204060,Bher,811204,112
811204070,Bhojas,811204,112
811204080,Bhomasar,811204,112
811204090,Bhundel,811204,112
811204100,Birloka,811204,112
811204110,Chawandiya,811204,112
811204120,Dantina,811204,112
811204130,Dehroo,811204,112
811204140,Deu,811204,112
811204150,Dheengsara,811204,112
811204160,Gudha Bhagwan Das,811204,112
811204170,Kantiya,811204,112
811204180,Karnoo,811204,112
811204190,Khadkali,811204,112
811204200,Khatora,811204,112
811204210,Kheenvsar,811204,112
811204220,Kurchhi,811204,112
810104280,Hadan,810104,101
810104290,Hadla Bhatiyan,810104,101
810104300,Jagasar,810104,101
810104310,Jhajhoo,810104,101
810104320,Khakhoosar,810104,101
810104330,Khari Charnan,810104,101
810104340,Khariya Patawatan,810104,101
810104350,Kheendasar,810104,101
810104360,Kolayat,810104,101
810104370,Kotri,810104,101
810104380,Mandal Charnan,810104,101
810104390,Mankasar,810104,101
810104400,Mithriya,810104,101
810104410,Nagrasar,810104,101
810104420,Nandra,810104,101
810104430,Nokhra,810104,101
810104440,Phulasar Bara,810104,101
810104450,Ranjeetpura,810104,101
810104460,Raowala,810104,101
810104470,Seora,810104,101
810104480,Siyana Bara,810104,101
810104490,Surjara,810104,101
810105599,Others,810105,101
810105010,1 Dlsm,810105,101
810207070,Buchawas,810207,102
810207080,Dhani Kumharan,810207,102
810207090,Dheerwas Bara,810207,102
810207100,Gajoowas,810207,102
810207110,Hadiyal,810207,102
810207120,Jhadsar Chhota,810207,102
810207130,Jhadsar Kandhlan,810207,102
810207140,Kalwas,810207,102
810207150,Kharathwasiya,810207,102
810207160,Kohina,810207,102
810207170,Loonas,810207,102
810207180,Meghsar,810207,102
810207190,Mikhala,810207,102
810207200,Nethwa,810207,102
810207210,Pandreu Tal,810207,102
810207220,Poonras,810207,102
810207230,Raiya Tunda,810207,102
810207240,Rajpura,810207,102
810207250,Redi,810207,102
810207260,Sahwa,810207,102
810207270,Sarayan,810207,102
810207280,Satyoo,810207,102
810207290,Somsisar,810207,102
809901980,Municipal Anupgarh,809901,99
811015270,Sothana,811015,110
811015280,Talva,811015,110
811015290,Teori,811015,110
810301977,Municipal-Bissau,810301,103
810301010,Alsisar,810301,103
810301020,Badet,810301,103
810301030,Bajla,810301,103
810301040,Bheekhansar,810301,103
810301050,Bhuda Ka Bas,810301,103
810301060,Birmi,810301,103
810301070,Churela,810301,103
810301080,Dabri Dheersingh,810301,103
810301090,Dhanuri,810301,103
810301100,Dheelsar,810301,103
810301110,Diloi,810301,103
810301120,Gangiyasar,810301,103
810301130,Gokhari,810301,103
810301140,Hameeri Kalan,810301,103
810301150,Hansasar,810301,103
810301160,Haripur,810301,103
810301170,Jabasar,810301,103
810301180,Jhatawa Khurd,810301,103
810301190,Kakreu Kalan,810301,103
811308290,Shri Jammeshwar Nagar,811308,113
811309010,Badla Nagar,811309,113
811309020,Barliya,811309,113
811309030,Bhacharna,811309,113
811309040,Bhandoo Kalan,811309,113
811309050,Bhatinda,811309,113
811309060,Birami,811309,113
811309070,Boranara,811309,113
811309080,Chicharli,811309,113
811309090,Daipara Khichiyan,811309,113
811309100,Dhandhiya,811309,113
811309110,Dhawa,811309,113
811309120,Dhundhara,811309,113
811309130,Doli,811309,113
811309140,Feench,811309,113
811309150,Gura Vishnoiyan,811309,113
811309160,Janadesar,811309,113
811309170,Jhalamand,811309,113
811309180,Jhanwar,811309,113
811309190,Kakani,811309,113
811309200,Kakelao,811309,113
811309210,Kalijal,811309,113
811309220,Khara Bera Purohitan,811309,113
811309230,Khejarli Kalan,811309,113
812501200,Naharpura,812501,125
812501210,Obla,812501,125
812501220,Pat  Nawadhara,812501,125
812501230,Patiya Galiya,812501,125
812501240,Phalwan,812501,125
812501250,Ratanpura,812501,125
812501260,Sundrao,812501,125
812501270,Tamtiya,812501,125
812501280,Tejpura,812501,125
812501290,Udaipura Bara,812501,125
812502010,Anjana,812502,125
812502020,Arthoona,812502,125
812502030,Bakhat Pura,812502,125
812502040,Bhatar,812502,125
812502050,Biloda,812502,125
812502060,Itauwa,812502,125
812502070,Jharas,812502,125
812502080,Jolana,812502,125
812502090,Kesharpura,812502,125
812502100,Kotra,812502,125
812502110,Kunwaliya,812502,125
812502120,Malana,812502,125
812502130,Mandela Para,812502,125
812508340,Karwa Umri,812508,125
812508350,Khamera,812508,125
812508360,Kherwa,812508,125
812508370,Kuwaniya,812508,125
812508380,Miyasa,812508,125
812508390,Mordinichali,812508,125
812508400,Mota Tanda,812508,125
812508410,Motagaon,812508,125
812508420,Mungana,812508,125
812508430,Murasel,812508,125
812508440,Narwali,812508,125
812508450,Padal Bari,812508,125
812508460,Padal Chhoti,812508,125
812508470,Padla,812508,125
812508480,Padoli Rathor,812508,125
812508490,Paroli Gordhan,812508,125
812508500,Roojiya,812508,125
812508510,Roopji Ka Khera,812508,125
812508520,Sarondiya,812508,125
812508530,Savniya,812508,125
812508540,Senawasa,812508,125
812508550,Sona Magri,812508,125
812508560,Thikariya Chandrawat,812508,125
812509606,Municipal - Kushalgarh (M),812509,125
811203100,Dhehari,811203,112
811203110,Dotina,811203,112
811203120,Dugastau,811203,112
811203130,Dugoli,811203,112
811203140,Gorau,811203,112
811203150,Gugriyali,811203,112
811203160,Jalniyasar,811203,112
811203170,Jayal,811203,112
811203180,Jhareli,811203,112
811203190,Jocheena,811203,112
811203200,Kamediya,811203,112
811203210,Kathoti,811203,112
811203220,Khatoo Bari,811203,112
811203230,Kherat,811203,112
811203240,Khinyala,811203,112
811203250,Manglod,811203,112
811203260,Peendiya,811203,112
811203270,Phardod,811203,112
811203280,Rajod,811203,112
811203290,Ratanga,811203,112
811203300,Rohina,811203,112
811203310,Rotoo,811203,112
811203320,Sandeela,811203,112
811203330,Somra,811203,112
811203340,Soneli,811203,112
811203350,Surpaliya,811203,112
811204230,Lalawas,811204,112
811204240,Madpura,811204,112
811204250,Nagri,811204,112
811204260,Narwa Kalan,811204,112
811204270,Paboosar,811204,112
811204280,Panchla Siddha,811204,112
811204290,Panchori,811204,112
811204300,Papasani,811204,112
811204310,Peepliya,811204,112
811204320,Tankla,811204,112
811204330,Tantwas,811204,112
811205854,Municipal - Kuchaman City,811205,112
811205855,Municipal - Nawa,811205,112
811205010,Adaksar,811205,112
811205020,Anandpura,811205,112
811205030,Bhanwata,811205,112
811205040,Charanwas,811205,112
811205050,Chawandiya,811205,112
811205060,Chitawa,811205,112
811205070,Deeppura,811205,112
811205080,Ghatwa,811205,112
811205090,Heerani,811205,112
811205100,Hudeel,811205,112
811205110,Indali,811205,112
811205120,Jeejot,811205,112
811205130,Jiliya,811205,112
811205140,Khariya,811205,112
811205150,Khorandi,811205,112
811205160,Kooni,811205,112
811205170,Kukanwali,811205,112
811205180,Lalas,811205,112
811205190,Mandawara,811205,112
811205200,Nagwara,811205,112
811205210,Nalot,811205,112
811205220,Narayanpura,811205,112
811205230,Palara,811205,112
811205240,Panchwa,811205,112
811205250,Parewadi,811205,112
811205260,Prempura,811205,112
811205270,Rasal,811205,112
811205280,Rooppura,811205,112
811205290,Sargoth,811205,112
811205300,Shiv,811205,112
811205310,Todas,811205,112
811205320,Ugarpura,811205,112
811206888,Municipal - Ladnu,811206,112
811206010,Asota,811206,112
811206020,Bakliya,811206,112
811206030,Baldoo,811206,112
811206040,Balsamand,811206,112
811206050,Chandrai,811206,112
811206060,Chhapara,811206,112
811206070,Dheengsari,811206,112
811206080,Dhyawa,811206,112
811206090,Dujar,811206,112
811206100,Genana,811206,112
811206110,Gheerdoda Meetha,811206,112
811206120,Hudas,811206,112
811206130,Indrapura,811206,112
811206140,Jaswant Garh,811206,112
811206150,Kasumbi Alipur,811206,112
811206160,Khamiyad,811206,112
811206170,Lachhri,811206,112
811206180,Ledi,811206,112
811206190,Mangalpura,811206,112
811206200,Meethri,811206,112
811206210,Nimbi Jodhan,811206,112
811206220,Odeet,811206,112
811206230,Ratau,811206,112
811206240,Reengan,811206,112
811206250,Rodoo,811206,112
811206260,Sanwrad,811206,112
811206270,Sardi,811206,112
811206280,Seenwa,811206,112
811206290,Silanwad,811206,112
811206300,Sunari,811206,112
811206310,Tanwara,811206,112
811206320,Udrasar,811206,112
811207921,Municipal - Makrana,811207,112
811207010,Altawa,811207,112
811207020,Asarwa,811207,112
811207030,Bajoli,811207,112
811207040,Barwali,811207,112
811207050,Besroli,811207,112
811207060,Bhaiya Kalan,811207,112
811207070,Bharnai,811207,112
811207080,Bhichawa,811207,112
811207090,Billoo,811207,112
811207100,Borawar (Ct),811207,112
811207110,Budsoo,811207,112
811207120,Chandi,811207,112
811207130,Dhananwana,811207,112
811207140,Dobri Kalan,811207,112
811207150,Gehda Kala,811207,112
811207160,Gelasar,811207,112
811207170,Huriya,811207,112
811207180,Indokha,811207,112
811207190,Itawa Bamniya,811207,112
811207200,Itawa Lakha,811207,112
811207210,Jakhli,811207,112
811207220,Joosariya,811207,112
811207230,Joosri,811207,112
811207240,Kalwa Bara,811207,112
811207250,Khardiya,811207,112
811207260,Kheri Sheela,811207,112
811207270,Kukrod,811207,112
811207280,Manana,811207,112
811207290,Modi Charna,811207,112
811207300,Nandoli Mertiya,811207,112
811207310,Nimbari,811207,112
811207320,Ramsiya,811207,112
811207330,Rani Gaon,811207,112
811207340,Sabalpur,811207,112
811207350,Safer Bari,811207,112
811207360,Sarnawara,811207,112
811208958,Municipal - Merta City,811208,112
811208010,Bargaon,811208,112
811208020,Basni Seja,811208,112
811208030,Beetan,811208,112
811208040,Bhatiyon Ki Dhani,811208,112
811208050,Chhapri Khurd,811208,112
811208060,Dabariyani Kalan,811208,112
811208070,Dadhwara,811208,112
811208080,Dangawas,811208,112
811208090,Datani,811208,112
811208100,Dhandhlas Uda,811208,112
811208110,Dhawa,811208,112
811208120,Gagrana,811208,112
811208130,Gathiya,811208,112
811208140,Gothan,811208,112
811208150,Harsolao,811208,112
811208160,Indawar,811208,112
811208170,Jaroda Kalan,811208,112
811208180,Kalru,811208,112
811208190,Karwasaron Ki Dhani,811208,112
811208200,Katyasani,811208,112
811208210,Khakharki,811208,112
811208220,Kheduli,811208,112
811208230,Kurdaya,811208,112
811208240,Lamba Jatan,811208,112
811208250,Merta Road,811208,112
811208260,Mokalpur,811208,112
811208270,Morara,811208,112
811208280,Netadiya,811208,112
811208290,Nokha Chandawata,811208,112
811208300,Oladan,811208,112
811208310,Poondloo,811208,112
811208320,Ren,811208,112
811208330,Riya-Shyamdas,811208,112
811208340,Rol Chandawata,811208,112
811208350,Satlas,811208,112
811208360,Sogawas,811208,112
811208370,Talanpur,811208,112
811208380,Tukliya,811208,112
811209010,Akoda,811209,112
811209020,Alakhpura,811209,112
811209030,Bansa,811209,112
811209040,Begsar,811209,112
811209050,Berwa,811209,112
811209060,Bhadliya,811209,112
811209070,Chhapri Kalan,811209,112
811209080,Chhapri Khurd,811209,112
811209090,Dabra,811209,112
811209100,Dakipura,811209,112
811209110,Dausar,811209,112
811209120,Dhankoli,811209,112
811209130,Khakholi,811209,112
811209140,Kharwaliya,811209,112
811209150,Khojas,811209,112
811209160,Ladariya,811209,112
811209170,Mandookara,811209,112
811209180,Molasar,811209,112
811209190,Nimod,811209,112
811209200,Noowa,811209,112
811210180,Lunsara,811210,112
811210190,Manakpur,811210,112
811210200,Mundiyar,811210,112
811210210,Palri Jodha,811210,112
811210220,Phirod,811210,112
811210230,Rol,811210,112
811210240,Roon,811210,112
811210250,Roopathal,811210,112
811210260,Sankhwas,811210,112
811210270,Senani,811210,112
811210280,Sheelgaon,811210,112
811210290,Thirod,811210,112
811211055,Municipal - Nagaur,811211,112
811211010,Alay,811211,112
811211020,Amarpura,811211,112
811211030,Balwa,811211,112
811211040,Barangaon,811211,112
811211050,Barani,811211,112
811211060,Basani Belima (C.T.),811211,112
811211070,Bhadana,811211,112
811211080,Bhanwad,811211,112
811211090,Chau,811211,112
811211100,Chenar,811211,112
811211110,Chheela,811211,112
811211120,Chuntisara,811211,112
811211130,Dhundhwalon Ki Dhani,811211,112
811211140,Dukosi,811211,112
811211150,Gagwana,811211,112
811211160,Gantheelasar,811211,112
811211170,Gogelao,811211,112
811211180,Hanmannagar,811211,112
811211190,Jhadisara,811211,112
811211200,Jodhiyasi,811211,112
811211210,Kalri,811211,112
811211220,Khari Karamsotan,811211,112
811211230,Kumari,811211,112
811211240,Makori,811211,112
811211250,Raidhanu,811211,112
811211260,Rohini,811211,112
811211270,Sarasani,811211,112
811211280,Satheran,811211,112
811211290,Seengar,811211,112
811211300,Sewri,811211,112
811211310,Shri Balaji,811211,112
811211320,Shyamsar,811211,112
811211330,Sinod,811211,112
811211340,Tausar,811211,112
811211350,Untwaliya,811211,112
811212010,Barjan,811212,112
811212020,Bhagwanpura,811212,112
811212030,Bhooni,811212,112
811212040,Chosla,811212,112
811212050,Deoloi Kalan,811212,112
811212060,Govindi,811212,112
811212070,Gurha Salt,811212,112
811212080,Indokha,811212,112
811212090,Jabdi Nagar,811212,112
811212100,Khakharki,811212,112
811212110,Khardiya,811212,112
811212120,Lichana,811212,112
811212130,Loonwa,811212,112
811212140,Maharajpura,811212,112
811212150,Maroth,811212,112
811212160,Meethri,811212,112
811212170,Minda,811212,112
811212180,Moondgasoi,811212,112
811212190,Muwana,811212,112
811212200,Panchota,811212,112
811212210,Rajliya,811212,112
811212220,Shimbhoopura,811212,112
811212230,Shyamgarh,811212,112
811212240,Solaya,811212,112
811213115,Municipal-Parbatsar (M),811213,112
811213010,Badoo,811213,112
811213020,Bagot,811213,112
811213030,Bajwas,811213,112
811213040,Barev,811213,112
811213050,Bassi,811213,112
811213060,Beenthwaliya,811213,112
811213070,Bhadsiyan,811213,112
811213080,Bhadwa,811213,112
811213090,Bhakri Maulas,811213,112
811213100,Bidiyad,811213,112
811213110,Chitai,811213,112
811213120,Dhadhota,811213,112
811213130,Gangwa,811213,112
811213140,Gingoli,811213,112
811213150,Gular,811213,112
811213160,Harnawa,811213,112
811213170,Janjeela,811213,112
811213180,Jawla,811213,112
811213190,Jhalra,811213,112
811213200,Kaletara,811213,112
811213210,Khokhar,811213,112
811213220,Kinsariya,811213,112
811213230,Kundri,811213,112
811213240,Kurada,811213,112
811213250,Manglana,811213,112
811213260,Mayapur,811213,112
811213270,Neniya,811213,112
811213280,Netiyas,811213,112
811213290,Peeh,811213,112
811213300,Peelwa,811213,112
811213310,Peeplad,811213,112
811213320,Rabdiyad,811213,112
811213330,Rid,811213,112
811213340,Rohindi,811213,112
811213350,Roonija,811213,112
811213360,Taparwara,811213,112
811214010,Alniyawas,811214,112
811214020,Arniyala,811214,112
811214030,Bagar,811214,112
811214040,Barayli,811214,112
811214050,Bari Ghati,811214,112
811214060,Beejathal,811214,112
811214070,Bhawal,811214,112
811214080,Bherunda,811214,112
811214090,Chawadiya Kalan,811214,112
811214100,Chundiya,811214,112
811214110,Dhanipura,811214,112
811214120,Dodiyana,811214,112
811214130,Gawardi,811214,112
811214140,Jarau Kalan,811214,112
811214150,Jasnagar,811214,112
811214160,Jaswantabad,811214,112
811214170,Jatawas,811214,112
811214180,Jhintiya,811214,112
811214190,Kod,811214,112
811214200,Ladpura,811214,112
811214210,Lampolai,811214,112
811214220,Leeliya,811214,112
811214230,Medas,811214,112
811214240,Morikalan,811214,112
811214250,Mugdara,811214,112
811214260,Nimbola Biswa,811214,112
